220.0	 0.0000001
252.203421461198	 0.007306889352818313
306.4881175218071	 0.01565762004175375
318.55305715663667	 0.02139874739039871
333.6574469113651	 0.08246346555323592
358.89850849294487	 0.17327766179540693
369.46890566979533	 0.20981210855949894
395.6399247669766	 0.4592901878914404
401.69229333684086	 0.5083507306889352
413.42378834023043	 0.7400835073068892
425.56854782951825	 0.9311064718162838
432.69297574038535	 0.9686847599164926
441.7384764300963	 0.9655532359081419
446.4579658528413	 0.9206680584551148
461.01755699531077	 0.7171189979123173
478.3490331117488	 0.44780793319415446
495.27623852870636	 0.24008350730688932
514.603885540577	 0.10438413361169097
526.0089060970001	 0.07828810020876809
546.6824732462958	 0.06680584551148228
589.9781113723055	 0.06680584551148228
633.0507035951535	 0.04906054279749483
698.527942008065	 0.03810020876826714
774.7795117048505	 0.03705636743215046
800.0	 0.00000001
